temp,windspeed,cnt
0.4,0.0896,141
0.44,0,145
0.48,0,202
0.46,0,188
0.46,0,159
0.48,0,214
0.46,0,256
0.44,0.1642,356
0.44,0.0896,288
0.44,0,142
0.42,0,33
0.42,0,17
0.36,0.1045,17
0.4,0,11
0.4,0.194,9
0.4,0.194,12
0.38,0.1343,13
0.38,0.1343,4
0.38,0.2836,2
0.36,0.194,8
0.38,0.2537,40
0.38,0.2239,92
0.4,0.2537,182
0.4,0.2985,156
0.4,0.3582,104
0.4,0.4478,174
0.4,0.5224,170
0.4,0.4627,194
0.4,0.4179,200
0.38,0.3582,203
0.38,0.2985,181
0.36,0.2239,140
0.36,0.2537,95
0.34,0.194,76
0.32,0.3284,50
0.32,0.2239,32
0.32,0.194,47
0.32,0.1343,25
0.32,0.1642,23
0.32,0,16
0.32,0.0896,26
0.32,0.0896,5
0.32,0.1642,3
0.32,0.1642,4
0.3,0.1642,10
0.3,0.3582,10
0.28,0.194,27
0.3,0.4179,56
0.3,0.4925,56
0.32,0.3582,71
0.34,0.2836,94
0.34,0.2985,121
0.34,0.2985,85
0.32,0.2239,97
0.32,0.194,99
0.28,0.1343,68
0.3,0.0896,35
0.3,0.0896,25
0.26,0.1343,24
0.26,0.1642,19
0.24,0,20
0.24,0,17
0.24,0.194,6
0.22,0.1343,4
0.22,0.0896,2
0.22,0,4
0.2,0.1045,1
0.2,0.1045,1
0.22,0.1045,4
0.2,0.1642,5
0.24,0.1642,23
0.26,0.2537,43
0.3,0.1642,85
0.3,0.2985,66
0.32,0.2537,79
0.34,0.2537,86
0.34,0.194,91
0.36,0.1045,86
0.34,0.1343,44
0.32,0.194,30
0.32,0.1343,16
0.32,0.0896,26
0.3,0.1343,19
0.28,0.1642,17
0.26,0.1343,16
0.22,0.1642,11
0.28,0.194,10
0.34,0.2239,7
0.34,0.2985,2
0.34,0.3881,4
0.32,0.2836,4
0.32,0.194,19
0.32,0.1343,18
0.34,0.2985,62
0.34,0.5224,70
0.34,0.5821,91
0.36,0.4627,100
0.38,0.2985,140
0.38,0.3284,153
0.38,0.2537,131
0.36,0.2836,97
0.34,0.2239,97
0.32,0.0896,75
0.3,0.0896,65
0.3,0.0896,56
0.26,0,49
0.26,0,27
0.26,0.1045,29
0.26,0.1642,12
0.26,0.1343,6
0.26,0.1343,4
0.3,0.2239,3
0.3,0.2239,3
0.3,0.2836,8
0.3,0.2985,35
0.3,0.2836,80
0.3,0.1642,164
0.32,0.1045,104
0.32,0.0896,60
0.32,0.1045,30
0.3,0.0896,24
0.3,0.1343,20
0.42,0.3881,14
0.42,0.3881,19
0.44,0.3284,46
0.4,0.1343,115
0.38,0.2836,135
0.34,0.1642,90
0.32,0.0896,69
0.32,0.0896,63
0.32,0.0896,32
0.3,0.1343,26
0.32,0.1642,10
0.32,0.1642,12
0.32,0.2537,7
0.32,0.2537,4
0.32,0.3582,9
0.32,0.2537,43
0.32,0.2537,110
0.32,0.3582,217
0.32,0.3284,189
0.34,0.2239,96
0.36,0.3582,111
0.34,0.5522,140
0.34,0.4627,159
0.32,0.3881,120
0.32,0.4179,117
0.3,0.4179,167
0.28,0.2537,250
0.26,0.3284,169
0.24,0.2537,151
0.24,0.2239,79
0.22,0.1343,70
0.22,0.1045,33
0.22,0.2537,39
0.22,0.194,28
0.22,0.2239,15
0.2,0.1045,3
0.2,0.194,2
0.2,0.1642,3
0.2,0.1045,10
0.2,0,41
0.18,0.0896,106
0.2,0,210
0.2,0.1343,170
0.22,0.1642,110
0.24,0.0896,122
0.26,0.1045,130
0.28,0.1045,131
0.3,0,142
0.3,0.0896,177
0.3,0.1642,177
0.3,0.1642,240
0.3,0.1343,207
0.3,0.1045,135
0.28,0.1045,96
0.28,0.1343,68
0.28,0.1343,55
0.3,0.1642,45
0.28,0.1343,30
0.26,0.0896,20
0.24,0.1045,12
0.24,0.1045,6
0.24,0.0896,2
0.22,0.0896,10
0.24,0.0896,32
0.24,0.0896,95
0.24,0.0896,205
0.26,0,194
0.3,0.2537,118
0.32,0.194,171
0.32,0.1343,197
0.36,0.1343,207
0.4,0.0896,245
0.42,0,292
0.42,0.194,283
0.38,0.1642,242
0.36,0.1343,182
0.34,0.4179,112
0.34,0.1045,91
0.36,0.1045,95
0.34,0.1642,85
0.36,0.2537,73
0.38,0.3284,44
0.4,0.2836,35
0.4,0.2836,28
0.4,0.2836,18
0.38,0.2239,10
0.36,0.2239,1
0.4,0.0896,6
0.38,0,19
0.34,0.1343,49
0.38,0,90
0.4,0.1642,128
0.42,0.1642,217
0.52,0.2985,273
0.5,0.4925,313
0.46,0.3284,300
0.46,0.4925,253
0.44,0.3881,195
0.42,0.194,129
0.42,0.1343,93
0.42,0.2239,92
0.42,0.2239,71
0.4,0.194,52
0.38,0.1343,38
0.36,0,31
0.36,0,48
0.36,0.1343,93
0.32,0,75
0.3,0,52
0.28,0.0896,8
0.28,0.1045,5
0.26,0.1343,2
0.26,0.1642,7
0.26,0.1045,14
0.26,0.1045,40
0.3,0.1045,70
0.34,0.1343,138
0.4,0.2836,201
0.42,0.2836,223
0.44,0.2985,267
0.46,0.2985,265
0.44,0.2985,215
0.48,0.1642,111
0.46,0.2537,106
0.42,0.3881,105
0.44,0.2985,83
0.44,0.2537,71
0.46,0.4179,66
0.44,0.2985,29
0.4,0.4627,39
0.36,0.4179,12
0.36,0.4478,7
0.28,0.3284,4
0.28,0.3284,4
0.26,0.3881,14
0.24,0.3881,16
0.24,0.2537,53
0.24,0,68
0.26,0.2836,109
0.26,0.4925,175
0.28,0.2537,202
0.3,0.2985,176
0.3,0.4179,151
0.28,0.4478,168
0.26,0.4179,154
0.26,0.3881,153
0.26,0.2537,126
0.24,0.2239,93
0.24,0.2239,88
0.24,0.3284,66
0.22,0.2836,39
0.22,0.2537,34
0.2,0.2537,13
0.18,0.2239,6
0.18,0.2537,3
0.16,0.2836,2
0.16,0.2537,5
0.14,0.194,12
0.14,0.2836,85
0.14,0.2537,170
0.16,0.2836,354
0.16,0.2836,153
0.16,0.4627,60
0.18,0.5224,75
0.18,0.5224,74
0.18,0.6567,73
0.16,0.5224,79
0.16,0.4179,77
0.14,0.5821,136
0.14,0.4627,245
0.14,0.5224,224
0.12,0.4179,156
0.12,0.2537,115
0.1,0.2239,68
0.1,0.2537,33
0.1,0.3881,18
0.08,0.3284,9
0.04,0.2985,3
0.02,0.2836,1
0.02,0.2836,1
0.02,0.194,2
0.02,0.194,14
0.02,0.1642,59
0.02,0.194,152
0.02,0.1343,315
0.04,0.1343,180
0.06,0,64
0.08,0.0896,46
0.1,0.194,84
0.14,0.2537,91
0.14,0.2537,75
0.18,0.3284,90
0.18,0.2836,131
0.2,0.194,281
0.2,0.1343,289
0.2,0.1045,184
0.2,0.194,123
0.2,0,90
0.2,0.0896,52
0.2,0.1045,32
0.22,0.194,14
0.2,0.0896,5
0.2,0.0896,4
0.2,0,4
0.2,0.0896,5
0.2,0.0896,26
0.2,0.1343,78
0.2,0.0896,215
0.2,0,388
0.22,0,227
0.24,0.0896,86
0.3,0,84
0.3,0.2537,120
0.34,0.2985,118
0.34,0.2836,117
0.36,0.2836,119
0.36,0.2836,197
0.36,0.194,412
0.34,0.1642,383
0.34,0.0896,265
0.3,0,177
0.26,0.1343,97
0.26,0.1642,71
0.24,0.1045,60
0.22,0.0896,25
0.22,0,8
0.22,0.1642,5
0.22,0.1045,4
0.22,0.1343,3
0.2,0.1343,13
0.22,0.1045,70
0.24,0,205
0.24,0.1343,447
0.24,0.1642,241
0.26,0.194,116
0.3,0.1642,138
0.36,0.2537,191
0.4,0.2836,204
0.46,0.194,178
0.52,0.2537,222
0.52,0.2836,294
0.46,0.2239,476
0.5,0.2537,419
0.46,0.2836,272
0.42,0.194,177
0.4,0.2239,154
0.36,0.194,135
0.36,0,101
0.36,0.1642,79
0.38,0.1642,62
0.36,0.1045,38
0.32,0.1045,20
0.32,0.0896,10
0.26,0.1045,9
0.26,0.1045,7
0.22,0.194,20
0.24,0.1045,64
0.22,0.1343,130
0.28,0.0896,203
0.34,0.2239,324
0.4,0.2239,376
0.44,0.194,445
0.5,0.2836,512
0.58,0.2985,449
0.56,0.2836,401
0.54,0.1343,322
0.54,0.1343,297
0.52,0.1045,215
0.5,0.2537,170
0.44,0.2239,140
0.44,0.2537,109
0.42,0.2239,119
0.38,0.2836,91
0.34,0.194,72
0.36,0.2836,67
0.34,0.1343,32
0.32,0.2537,6
0.32,0.1045,2
0.3,0,2
0.3,0,24
0.3,0.1343,57
0.32,0.1343,125
0.34,0.1642,208
0.36,0.2239,256
0.38,0.2239,351
0.4,0.2985,343
0.4,0.194,328
0.4,0.2836,330
0.4,0.2985,314
0.38,0.2239,219
0.34,0.2239,181
0.32,0.194,112
0.3,0.1642,126
0.28,0.2239,91
0.26,0.1045,58
0.26,0.2537,30
0.24,0.2239,15
0.24,0.1343,5
0.24,0.1343,5
0.24,0.1642,3
0.22,0.1045,4
0.2,0.0896,21
0.22,0.1343,88
0.22,0.1045,240
0.22,0.0896,420
0.22,0,197
0.24,0,108
0.26,0.0896,88
0.26,0.1045,103
0.26,0.1045,80
0.22,0.1642,50
0.22,0.1642,69
0.22,0.0896,49
0.22,0,152
0.2,0.0896,164
0.2,0.0896,190
0.2,0.0896,132
0.2,0,79
0.2,0.1045,62
0.22,0.1045,52
0.22,0.1045,14
0.22,0.1045,5
0.22,0.1642,4
0.2,0.1642,4
0.4,0.2239,23
0.18,0.194,79
0.18,0.1642,222
0.18,0.1642,471
0.18,0.1642,195
0.18,0.1642,83
0.42,0.2985,101
0.42,0.2985,140
0.42,0.2985,178
0.42,0.2985,106
0.42,0.2985,136
0.42,0.3582,240
0.42,0.2537,460
0.4,0.1045,385
0.38,0.1045,281
0.34,0.1045,200
0.32,0.0896,116
0.3,0.0896,114
0.26,0.1045,41
0.26,0,28
0.24,0.0896,7
0.2,0.1642,5
0.22,0,4
0.2,0.1343,2
0.2,0.1343,22
0.2,0.1343,74
0.2,0.1343,256
0.2,0.1045,499
0.2,0.1343,225
0.24,0.1343,97
0.26,0.0896,99
0.3,0,55
0.32,0,65
0.32,0.1045,73
0.34,0.0896,79
0.34,0.2537,118
0.34,0.2239,134
0.34,0.194,98
0.32,0.2239,93
0.32,0.1642,57
0.34,0.2239,29
0.34,0.194,49
0.34,0.2239,9
0.34,0.194,3
0.36,0.194,3
0.36,0.2537,2
0.36,0.2537,3
0.36,0.194,2
0.34,0.0896,16
0.36,0.1343,89
0.34,0.2836,220
0.32,0.194,508
0.32,0.1045,230
0.34,0.1045,90
0.34,0.1045,119
0.34,0.1045,144
0.42,0.1642,183
0.42,0.1642,156
0.44,0.1343,188
0.46,0.194,281
0.46,0.1642,495
0.44,0.194,421
0.42,0.1642,330
0.42,0.194,240
0.44,0.1343,174
0.38,0.2985,133
0.4,0.3284,67
0.4,0.2836,42
0.38,0.2985,12
0.4,0.3582,14
0.36,0.2537,7
0.32,0.4925,3
0.3,0.5522,21
0.26,0.2239,73
0.26,0.2239,177
0.24,0.3582,419
0.22,0.3881,214
0.24,0.4478,103
0.24,0.6119,114
0.24,0.4925,154
0.26,0.5224,154
0.26,0.5522,129
0.26,0.5821,138
0.28,0.4627,233
0.28,0.4179,332
0.26,0.2985,301
0.26,0.2836,206
0.24,0.1642,136
0.24,0.2836,102
0.2,0.3284,65
0.18,0.194,65
0.16,0.1045,44
0.16,0.194,50
0.16,0.1642,38
0.14,0.1045,20
0.14,0.1343,3
0.14,0.1343,4
0.14,0,5
0.14,0.1343,24
0.12,0.1045,92
0.14,0.1045,81
0.16,0,149
0.2,0.194,178
0.22,0.2537,219
0.22,0.2836,220
0.24,0.2985,231
0.24,0.2985,226
0.24,0.2239,206
0.24,0.2537,144
0.22,0.194,143
0.2,0.2239,102
0.2,0.2537,103
0.18,0.2537,69
0.16,0.3582,66
0.16,0.2239,76
0.16,0.3284,59
0.16,0.2985,42
0.16,0.2836,43
0.16,0.3881,25
0.16,0.3881,6
0.16,0.3284,5
0.14,0.2836,8
0.12,0.2836,17
0.12,0.2239,36
0.12,0.194,90
0.14,0.2836,126
0.16,0.2239,165
0.18,0.2985,234
0.2,0.2836,224
0.2,0.3582,188
0.22,0.194,206
0.22,0.2985,205
0.22,0.2537,146
0.18,0.2239,120
0.16,0.1642,110
0.16,0.1045,95
0.16,0.1642,72
0.18,0.0896,60
0.16,0.0896,29
0.14,0.1343,25
0.14,0.1045,20
0.14,0,17
0.12,0,3
0.12,0.1045,8
0.12,0.0896,6
0.1,0.0896,13
0.1,0.1045,33
0.1,0.1642,78
0.1,0.1642,96
0.14,0.194,126
0.16,0.2537,179
0.2,0.3284,185
0.24,0.4179,228
0.24,0.3881,181
0.26,0.4478,192
0.26,0.3582,180
0.26,0.3284,193
0.26,0.3284,181
0.26,0.2836,144
0.26,0.2836,90
0.28,0.3284,49
0.3,0.3582,43
0.26,0.2985,28
0.26,0.3284,12
0.28,0.3582,2
0.28,0.2537,12
0.32,0.3284,2
0.32,0.3284,13
0.3,0.2537,57
0.3,0.2239,126
0.3,0.2836,93
0.32,0.2537,68
0.3,0.2537,62
0.34,0.1045,75
0.32,0.2836,86
0.38,0.3284,103
0.44,0.4925,132
0.44,0.4925,129
0.46,0.5522,219
0.46,0.4478,462
0.46,0.4478,463
0.46,0.4179,308
0.46,0.3582,180
0.46,0.4627,180
0.46,0.3881,90
0.46,0.3881,61
0.46,0.3284,17
0.46,0.3284,10
0.44,0.4925,2
0.44,0.4925,4
0.34,0.5224,1
0.34,0.5224,29
0.34,0.5224,88
0.32,0.3582,263
0.3,0.4179,489
0.28,0.3284,202
0.3,0.4627,93
0.3,0.3881,114
0.3,0.4925,161
0.3,0.4627,130
0.3,0.3881,105
0.3,0.5224,130
0.28,0.5224,176
0.26,0.4478,346
0.24,0.3582,355
0.22,0.3881,256
0.22,0.2537,165
0.2,0.4179,124
0.18,0.2537,78
0.16,0.2985,38
0.14,0.194,16
0.14,0.1642,5
0.14,0.1343,3
0.12,0.1045,4
0.12,0.1045,1
0.12,0.2537,19
0.12,0.1642,86
0.12,0.0896,206
0.12,0.1045,423
0.12,0,210
0.14,0,108
0.16,0.1642,99
0.2,0.194,111
0.22,0.2836,124
0.24,0.194,119
0.26,0.2985,127
0.26,0.3284,193
0.26,0.3284,385
0.26,0.3284,361
0.26,0.2985,234
0.26,0.4478,191
0.26,0.3582,121
0.26,0.4179,90
0.26,0.3284,56
0.26,0.2985,27
0.26,0.1343,15
0.26,0.1343,11
0.24,0.1045,4
0.22,0.1045,3
0.22,0.1045,19
0.24,0.2836,68
0.22,0.2239,185
0.22,0.2537,425
0.22,0.3881,263
0.22,0.2836,97
0.2,0.3582,123
0.2,0.3284,124
0.22,0.2985,156
0.22,0.2985,115
0.22,0.194,156
0.2,0.1642,174
0.22,0.0896,349
0.2,0.0896,301
0.2,0.1045,192
0.2,0.0896,142
0.2,0.0896,104
0.2,0.2239,72
0.16,0.2239,38
0.16,0.2239,24
0.14,0.194,23
0.14,0,26
0.14,0.0896,13
0.16,0.0896,1
0.16,0.1045,2
0.16,0.1642,1
0.16,0.1642,13
0.16,0.2537,25
0.16,0.2537,42
0.16,0.2537,45
0.18,0.1045,63
0.2,0.1642,67
0.2,0.2537,76
0.2,0.194,95
0.2,0.194,119
0.2,0.2985,118
0.2,0.3881,106
0.2,0.3881,110
0.18,0.3881,85
0.18,0.2985,67
0.18,0.3284,69
0.18,0.2985,59
0.16,0.2537,52
0.16,0.2985,52
0.18,0.2985,50
0.18,0.2836,47
0.18,0.2836,21
0.16,0.2836,2
0.16,0.2239,3
0.16,0.2239,4
0.16,0.2239,13
0.16,0.2239,32
0.16,0.2239,63
0.16,0.2836,129
0.16,0.2537,133
0.16,0.2239,185
0.16,0.1343,199
0.16,0.1642,182
0.16,0.194,176
0.16,0.194,155
0.16,0.1045,108
0.16,0.1045,121
0.16,0.1045,89
0.16,0.1642,74
0.16,0.1045,44
0.16,0.0896,58
0.16,0.1045,37
0.18,0,19
0.18,0.1045,4
0.18,0.1045,2
0.18,0,1
0.2,0,1
0.2,0,19
0.2,0,42
0.2,0,122
0.2,0.1343,272
0.2,0.0896,211
0.2,0,149
0.2,0.0896,62
0.22,0,62
0.22,0.0896,37
0.22,0.194,61
0.22,0.2239,74
0.24,0.1642,122
0.24,0.1045,276
0.24,0.1343,282
0.26,0.1642,220
0.26,0.1642,169
0.26,0.2836,120
0.26,0.2836,68
0.28,0.3284,37
0.3,0.2836,25
0.32,0.2537,9
0.32,0.2239,8
0.32,0.1343,3
0.3,0.0896,2
0.3,0.0896,26
0.32,0.194,89
0.32,0.1343,232
0.32,0.1343,490
0.32,0.0896,255
0.32,0.0896,116
0.34,0.1343,153
0.34,0.1642,175
0.34,0.1642,203
0.36,0.2239,173
0.4,0.1642,208
0.4,0.1343,278
0.42,0.0896,515
0.4,0.0896,423
0.44,0.0896,331
0.32,0,229
0.36,0,172
0.32,0,125
0.32,0,99
0.26,0,31
0.3,0.2239,13
0.28,0.194,6
0.26,0.194,1
0.26,0.2836,4
0.26,0.2836,33
0.24,0.2239,88
0.24,0.2239,257
0.24,0.2537,513
0.24,0.2537,236
0.26,0.3284,141
0.3,0.2985,157
0.32,0.1343,193
0.34,0.1343,212
0.34,0.0896,160
0.36,0,155
0.34,0.1642,246
0.36,0.1642,470
0.32,0.1343,439
0.34,0,316
0.32,0.194,235
0.3,0,185
0.3,0.0896,113
0.28,0,66
0.28,0.1045,25
0.28,0,21
0.28,0.1642,7
0.28,0.0896,6
0.28,0,3
0.3,0.1045,28
0.28,0,88
0.28,0.0896,239
0.28,0.0896,530
0.3,0,274
0.3,0.1343,108
0.3,0.1045,111
0.34,0.1343,165
0.38,0,173
0.4,0.1045,128
0.42,0.1045,164
0.4,0.0896,224
0.42,0,413
0.42,0,406
0.4,0.1045,313
0.4,0.1343,224
0.4,0.1045,192
0.38,0.1045,142
0.4,0,91
0.4,0.2537,38
0.4,0.2239,29
0.42,0.1343,13
0.42,0.2836,8
0.4,0.2985,4
0.42,0.3284,24
0.42,0.3284,72
0.42,0.2985,134
0.5,0.2836,220
0.5,0.2836,107
0.48,0.1642,126
0.48,0.1343,105
0.5,0.1642,180
0.5,0.4627,201
0.5,0.5522,176
0.48,0.3284,197
0.44,0.5522,267
0.42,0.5821,422
0.4,0.4925,383
0.36,0.3881,251
0.34,0.3582,159
0.34,0.5224,135
0.34,0.3881,119
0.32,0.4179,86
0.3,0.2836,69
0.3,0.1642,58
0.26,0,41
0.26,0.0896,17
0.26,0.1642,8
0.24,0.0896,10
0.24,0,15
0.22,0,31
0.2,0.0896,91
0.22,0,158
0.26,0.1343,191
0.3,0.1343,296
0.3,0.2836,314
0.34,0.2537,373
0.38,0.3881,362
0.4,0.3284,410
0.42,0.3582,407
0.42,0.3881,290
0.42,0.2239,241
0.42,0.5522,206
0.4,0.3881,120
0.36,0.3582,127
0.34,0.194,103
0.32,0.194,85
0.3,0.2239,96
0.3,0.3582,73
0.28,0.3284,51
0.26,0.194,21
0.24,0,5
0.2,0.1343,7
0.2,0.1045,5
0.2,0.1343,12
0.18,0.1343,70
0.18,0.1343,111
0.24,0.1343,191
0.28,0.2239,255
0.32,0.2239,288
0.32,0.2239,316
0.32,0.2537,280
0.36,0.2836,310
0.36,0.4179,322
0.36,0.4179,234
0.34,0.3582,168
0.32,0.2537,159
0.3,0.2239,111
0.3,0.2836,69
0.32,0.3881,64
0.3,0.3284,25
0.32,0.4179,10
0.26,0.3582,9
0.24,0.3582,7
0.24,0.194,4
0.2,0.1343,5
0.2,0.1343,26
0.22,0.2537,80
0.22,0.2836,225
0.2,0.2239,493
0.2,0.2239,198
0.22,0.2836,85
0.26,0,99
0.26,0.3881,134
0.3,0.194,132
0.32,0.1343,115
0.32,0.194,138
0.34,0.194,221
0.36,0.194,438
0.34,0.1642,410
0.3,0.1045,306
0.3,0.1642,181
0.3,0.1642,162
0.28,0.2239,94
0.26,0.194,52
0.28,0.2537,15
0.3,0.2985,8
0.3,0.2239,2
0.3,0.2239,2
0.3,0.194,1
0.3,0.194,22
0.28,0.1642,104
0.26,0.194,279
0.26,0.1045,512
0.3,0.194,261
0.32,0.194,144
0.4,0.2836,139
0.4,0.2985,194
0.46,0.2239,198
0.5,0.3284,160
0.54,0.4478,177
0.54,0.4478,307
0.54,0.4179,559
0.54,0.3582,502
0.5,0.2836,328
0.4,0.1045,238
0.46,0.2985,165
0.44,0.2985,129
0.44,0.2537,63
0.44,0.2836,31
0.44,0.2836,4
0.44,0.2836,7
0.44,0.194,3
0.4,0.1642,1
0.4,0.1642,18
0.4,0.1642,67
0.38,0.0896,208
0.36,0.1045,520
0.36,0.194,276
0.4,0.1343,133
0.4,0.1642,143
0.44,0.1045,179
0.46,0.2239,186
0.62,0.2239,192
0.6,0.2836,194
0.6,0.2239,283
0.58,0.194,539
0.56,0.1642,526
0.54,0.2836,335
0.52,0.1642,264
0.52,0.1642,233
0.5,0.194,140
0.46,0.0896,97
0.46,0.1343,31
0.46,0,17
0.42,0.1343,9
0.42,0.1343,2
0.4,0.0896,1
0.4,0,19
0.36,0,74
0.36,0,205
0.4,0,445
0.38,0,228
0.42,0.1045,78
0.4,0.2537,105
0.42,0,148
0.42,0,137
0.4,0.1045,141
0.46,0.1642,174
0.46,0.2836,229
0.42,0.4925,450
0.4,0.4627,410
0.38,0.5224,327
0.36,0.5224,213
0.34,0.4179,148
0.32,0.4179,109
0.32,0.2537,61
0.32,0.3881,38
0.3,0.3284,22
0.3,0.2239,6
0.28,0.2985,4
0.26,0.2239,2
0.26,0.2239,17
0.24,0.1642,88
0.24,0.2239,226
0.24,0.2239,441
0.24,0.194,270
0.28,0.2836,129
0.32,0.2985,164
0.34,0.1343,216
0.36,0,198
0.36,0.2239,170
0.38,0,216
0.4,0.1045,311
0.4,0.0896,488
0.38,0.1343,385
0.34,0.1045,267
0.34,0.1045,163
0.34,0.1045,134
0.34,0.1045,119
0.26,0.1045,77
0.26,0.1045,86
0.26,0.1045,43
0.24,0.0896,44
0.24,0,18
0.24,0.0896,6
0.24,0.0896,4
0.22,0.1343,5
0.24,0.1343,28
0.24,0,90
0.24,0.1343,157
0.24,0.1045,224
0.3,0,270
0.3,0.0896,300
0.3,0.194,302
0.32,0.2239,276
0.32,0.2239,305
0.34,0.1642,143
0.3,0.194,67
0.28,0.1642,64
0.26,0.1343,80
0.24,0.194,77
0.24,0.1343,78
0.24,0.0896,95
0.24,0.1343,70
0.24,0.1343,61
0.24,0.1045,51
0.24,0.1045,63
0.24,0.0896,17
0.24,0.1343,9
0.26,0.194,4
0.26,0.2537,4
0.24,0.1642,16
0.24,0.1642,62
0.24,0.2239,92
0.26,0.2836,148
0.26,0.194,182
0.26,0.194,248
0.28,0.1642,274
0.3,0.1642,243
0.3,0.2537,272
0.3,0.2239,296
0.32,0.1642,306
0.3,0.2537,181
0.3,0.2239,69
0.28,0.194,50
0.28,0.1045,66
0.26,0.1045,191
0.24,0.1343,42
0.24,0.1343,21
0.22,0.0896,6
0.22,0,3
0.18,0.1045,2
0.18,0.1045,17
0.16,0.1045,72
0.16,0.1045,234
0.16,0.1343,444
0.18,0.1045,277
0.22,0.1045,116
0.26,0.1343,116
0.32,0.1642,150
0.38,0.2239,141
0.4,0.1642,140
0.42,0.2836,171
0.4,0.2537,228
0.4,0.2537,430
0.38,0.2239,437
0.36,0.2537,291
0.34,0.1642,201
0.32,0.1642,154
0.3,0.1343,87
0.3,0.1343,46
0.3,0.194,23
0.28,0.1343,14
0.3,0,4
0.3,0,2
0.3,0,3
0.32,0.0896,15
0.32,0.2985,100
0.32,0,299
0.3,0,529
0.32,0,289
0.34,0.1642,116
0.36,0.194,129
0.4,0.3284,172
0.44,0.2537,184
0.44,0.2537,138
0.44,0.194,146
0.44,0.2537,276
0.44,0.194,509
0.42,0.194,518
0.38,0.2239,338
0.36,0.1343,212
0.34,0.1045,190
0.32,0.194,118
0.32,0.1343,51
0.3,0.2239,23
0.28,0.1642,10
0.26,0,1
0.26,0,1
0.24,0.0896,1
0.24,0.0896,20
0.24,0,98
0.24,0.1045,281
0.24,0.2239,508
0.24,0.1642,253
0.26,0.2239,108
0.26,0.2239,102
0.28,0.2836,138
0.28,0.1045,126
0.3,0.1642,108
0.3,0.1045,54
0.26,0.1045,75
0.24,0.1045,155
0.24,0.1045,167
0.24,0.1045,161
0.24,0.1343,125
0.24,0.194,129
0.24,0.1343,98
0.24,0.1642,60
0.24,0.1642,26
0.24,0.1343,12
0.22,0.1343,2
0.22,0.2836,4
0.22,0.4478,1
0.2,0.2836,18
0.2,0.2836,76
0.2,0.2537,267
0.2,0.2537,484
0.2,0.2239,238
0.22,0.2239,97
0.24,0.2239,99
0.26,0.3284,158
0.3,0.3284,154
0.32,0.2985,144
0.32,0.2985,134
0.34,0,238
0.34,0.1343,399
0.34,0.1642,417
0.32,0.1045,295
0.32,0,199
0.3,0.0896,177
0.3,0,107
0.3,0,84
0.28,0.0896,43
0.28,0.0896,13
0.26,0.0896,16
0.26,0.0896,5
0.26,0.0896,2
0.24,0.2239,17
0.2,0.194,64
0.2,0.1642,230
0.2,0.1642,448
0.22,0.1642,275
0.26,0.1343,124
0.28,0.1045,153
0.3,0.1343,176
0.3,0.0896,192
0.32,0.0896,146
0.32,0.1343,191
0.34,0.2537,268
0.34,0.194,396
0.3,0.1343,359
0.32,0,262
0.32,0,151
0.32,0.0896,122
0.32,0,113
0.3,0.0896,65
0.3,0.1343,53
0.28,0.1343,45
0.26,0.194,26
0.24,0.2239,9
0.24,0.2239,4
0.22,0.1642,2
0.22,0.1343,9
0.22,0.1343,19
0.22,0.1343,78
0.22,0.1045,90
0.22,0.1045,166
0.24,0.1045,183
0.26,0.1642,221
0.26,0.2836,235
0.26,0.2537,243
0.3,0.2985,124
0.22,0.4179,146
0.22,0.4627,144
0.22,0.6567,108
0.2,0.5522,87
0.16,0.5522,63
0.14,0.6418,48
0.14,0.3881,46
0.12,0.4925,20
0.1,0.3881,21
0.08,0.4627,24
0.1,0.5821,27
0.1,0.6866,14
0.1,0.7164,1
0.1,0.3881,3
0.1,0.3881,2
0.08,0.194,18
0.08,0.2537,26
0.1,0.2985,63
0.12,0.3582,91
0.12,0.2985,124
0.14,0.6418,140
0.16,0.4478,138
0.16,0.5224,111
0.16,0.5522,155
0.2,0.4627,164
0.18,0.4179,87
0.16,0.4627,96
0.16,0.2836,80
0.14,0.3284,57
0.14,0.2985,36
0.14,0.1642,28
0.14,0.2239,23
0.14,0.2239,9
0.12,0.2239,6
0.14,0.194,4
0.12,0.1045,1
0.12,0.0896,2
0.1,0.1343,17
0.1,0.2239,72
0.1,0.194,195
0.1,0.1343,417
0.12,0.194,205
0.14,0.1343,71
0.22,0.194,90
0.28,0.3284,118
0.32,0.2239,140
0.34,0.1045,135
0.36,0.1343,155
0.36,0.194,211
0.36,0.194,407
0.34,0.2537,405
0.34,0.1343,263
0.3,0.1642,214
0.28,0.1343,147
0.26,0.1045,102
0.28,0,36
0.26,0,14
0.26,0,6
0.28,0,3
0.26,0,3
0.26,0.1045,2
0.26,0.1045,22
0.26,0,90
0.24,0.0896,280
0.24,0,513
0.26,0.0896,262
0.26,0.1343,98
0.3,0.1642,112
0.3,0.2239,172
0.36,0.2537,173
0.4,0.2239,124
0.42,0.4478,145
0.42,0.2985,266
0.42,0.3582,523
0.38,0.2985,406
0.36,0.1642,281
0.38,0.1343,184
0.36,0.1045,109
0.36,0.1045,77
0.36,0.0896,57
0.32,0,22
0.34,0,5
0.3,0,4
0.28,0,3
0.28,0.1045,1
0.28,0.1045,25
0.3,0.1343,95
0.3,0.194,321
0.32,0.3582,515
0.32,0.3284,231
0.34,0.2985,120
0.36,0.2836,138
0.38,0.3881,163
